Name,Category,Film,Win_Oscar?,Year_Ceremony,Birth_Date,Birth_Place,Gender,Race or Ethnicity,Sexual orientation,Religion,Link
Jean Dujardin,ACTOR,The Artist,TRUE,2012,1972-06-19,"Rueil-Malmaison, Hauts-de-Seine, France",Male,White,Straight,Na,/people/303/000281457/
Gary Oldman,ACTOR,Tinker Tailor Soldier Spy,FALSE,2012,1958-03-21,"New Cross, South London, England",Male,White,Straight,Na,http://www.nndb.com/people/550/000022484/
Brad Pitt,ACTOR,Moneyball,FALSE,2012,1963-12-18,"Shawnee, OK",Male,White,Straight,Agnostic,http://www.nndb.com/people/688/000025613/
Kenneth Branagh,ACTOR IN A SUPPORTING ROLE,My Week with Marilyn,FALSE,2012,1960-12-10,"Belfast, Northern Ireland",Male,White,Straight,Protestant,http://www.nndb.com/people/813/000025738/
Jonah Hill,ACTOR IN A SUPPORTING ROLE,Moneyball,FALSE,2012,1983-12-20,"Los Angeles, CA",Male,White,Na,Jewish,http://www.nndb.com/people/728/000160248/
Nick Nolte,ACTOR IN A SUPPORTING ROLE,Warrior,FALSE,2012,1941-02-08,"Omaha, NE",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/942/000022876/
Christopher Plummer,ACTOR IN A SUPPORTING ROLE,Beginners,TRUE,2012,1929-12-13,"Toronto, Ontario, Canada",Male,White,Straight,Na,/people/316/000023247/
Max von Sydow,ACTOR IN A SUPPORTING ROLE,Extremely Loud & Incredibly Close,FALSE,2012,1929-04-10,"Lund, Sweden",Male,White,Straight,Na,http://www.nndb.com/people/803/000022737/
Glenn Close,ACTRESS,Albert Nobbs,FALSE,2012,1947-03-19,"Greenwich, CT",Female,White,Straight,Na,http://www.nndb.com/people/786/000024714/
Viola Davis,ACTRESS,The Help,FALSE,2012,1965-08-11,"Saint Matthews, SC",Female,Black,Straight,Na,http://www.nndb.com/people/138/000131742/
Rooney Mara,ACTRESS,The Girl with the Dragon Tattoo,FALSE,2012,1985-04-17,"Bedford, NY",Female,White,Na,Na,http://www.nndb.com/people/787/000281941/
Meryl Streep,ACTRESS,The Iron Lady,TRUE,2012,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
Michelle Williams,ACTRESS,My Week with Marilyn,FALSE,2012,1980-09-09,"Kalispell, MT",Female,White,Straight,Na,http://www.nndb.com/people/362/000109035/
Bérénice Bejo,ACTRESS IN A SUPPORTING ROLE,The Artist,FALSE,2012,1976-07-07,"Buenos Aires, Argentina",Female,White,Straight,Na,http://www.nndb.com/people/121/000344086/
Jessica Chastain,ACTRESS IN A SUPPORTING ROLE,The Help,FALSE,2012,1981-03-29,"Sonoma County, CA",Female,White,Na,Na,http://www.nndb.com/people/011/000282162/
Melissa McCarthy,ACTRESS IN A SUPPORTING ROLE,Bridesmaids,FALSE,2012,1970-08-26,"Plainfield, IL",Female,White,Straight,Na,http://www.nndb.com/people/791/000281945/
Janet McTeer,ACTRESS IN A SUPPORTING ROLE,Albert Nobbs,FALSE,2012,1961-05-08,"Newcastle-upon-Tyne, England",Female,White,Na,Na,http://www.nndb.com/people/244/000137830/
Octavia Spencer,ACTRESS IN A SUPPORTING ROLE,The Help,TRUE,2012,1972-05-25,"Montgomery, AL",Female,Black,Na,Na,/people/304/000281458/
Michel Hazanavicius,DIRECTING,The Artist,TRUE,2012,1967-03-29,"Paris, France",Male,White,Straight,Jewish,/people/302/000281456/
Alexander Payne,DIRECTING,The Descendants,FALSE,2012,1961-02-10,"Omaha, NE",Male,White,Straight,Na,http://www.nndb.com/people/305/000031212/
Martin Scorsese,DIRECTING,Hugo,FALSE,2012,1942-11-17,"Flushing, NY",Male,White,Straight,Roman Catholic,/people/678/000022612/
Woody Allen,DIRECTING,Midnight in Paris,FALSE,2012,1935-12-01,"Brooklyn, NY",Male,White,Straight,Agnostic,/people/501/000022435/
Terrence Malick,DIRECTING,The Tree of Life,FALSE,2012,1943-11-30,"Ottawa, IL",Male,White,Straight,Anglican/Episcopalian,http://www.nndb.com/people/373/000086115/
Bradley Cooper,ACTOR,Silver Linings Playbook,FALSE,2013,1975-01-05,"Philadelphia, PA",Male,White,Straight,Na,http://www.nndb.com/people/126/000108799/
Daniel Day-Lewis,ACTOR,Lincoln,TRUE,2013,1957-04-29,"London, England",Male,White,Straight,Na,/people/788/000022722/
Hugh Jackman,ACTOR,Les Misérables,FALSE,2013,1968-10-12,"Sydney, New South Wales, Australia",Male,White,Straight,Na,http://www.nndb.com/people/189/000026111/
Joaquin Phoenix,ACTOR,The Master,FALSE,2013,1974-10-28,"San Juan, Puerto Rico",Male,White,Straight,Na,http://www.nndb.com/people/898/000025823/
Denzel Washington,ACTOR,Flight,FALSE,2013,1954-12-28,"Mount Vernon, NY",Male,Black,Straight,Protestant,/people/665/000023596/
Alan Arkin,ACTOR IN A SUPPORTING ROLE,Argo,FALSE,2013,1934-03-26,"Brooklyn, NY",Male,White,Straight,Jewish,/people/777/000022711/
Robert De Niro,ACTOR IN A SUPPORTING ROLE,Silver Linings Playbook,FALSE,2013,1943-08-17,New York City,Male,White,Straight,Roman Catholic,/people/765/000023696/
Philip Seymour Hoffman,ACTOR IN A SUPPORTING ROLE,The Master,FALSE,2013,1967-07-23,"Fairport, NY",Male,White,Straight,Na,/people/409/000027328/
Tommy Lee Jones,ACTOR IN A SUPPORTING ROLE,Lincoln,FALSE,2013,1946-09-15,"San Saba, TX",Male,White,Straight,Na,/people/530/000022464/
Christoph Waltz,ACTOR IN A SUPPORTING ROLE,Django Unchained,TRUE,2013,1956-10-04,Na,Male,White,Straight,Na,/people/455/000213813/
Jessica Chastain,ACTRESS,Zero Dark Thirty,FALSE,2013,1981-03-29,"Sonoma County, CA",Female,White,Na,Na,http://www.nndb.com/people/011/000282162/
Jennifer Lawrence,ACTRESS,Silver Linings Playbook,TRUE,2013,1990-08-15,"Louisville, KY",Female,White,Straight,Na,/people/597/000272778/
Emmanuelle Riva,ACTRESS,Amour,FALSE,2013,1927-02-24,"Cheniménil, Vosges, France",Female,White,Na,Na,http://www.nndb.com/people/950/000360867/
Quvenzhané Wallis,ACTRESS,Beasts of the Southern Wild,FALSE,2013,2003-08-28,"Houma, Louisiane",Female,Black,Na,Na,https://www.imdb.com/fr/name/nm4832920/?ref_=nv_sr_srsg_0_tt_0_nm_1_in_0_q_Quvenzhan%25C3%25A9%2520Wallis
Naomi Watts,ACTRESS,The Impossible,FALSE,2013,1968-09-28,"Shoreham, England",Female,White,Straight,Na,http://www.nndb.com/people/882/000031789/
Amy Adams,ACTRESS IN A SUPPORTING ROLE,The Master,FALSE,2013,1974-08-20,"Vicenza, Italy",Female,White,Straight,Mormon,http://www.nndb.com/people/835/000129448/
Sally Field,ACTRESS IN A SUPPORTING ROLE,Lincoln,FALSE,2013,1946-11-06,"Pasadena, CA",Female,White,Straight,Na,/people/897/000022831/
Anne Hathaway,ACTRESS IN A SUPPORTING ROLE,Les Misérables,TRUE,2013,1982-11-12,"Brooklyn, NY",Female,White,Straight,Christian,/people/220/000032124/
Helen Hunt,ACTRESS IN A SUPPORTING ROLE,The Sessions,FALSE,2013,1963-06-15,"Culver City, CA",Female,White,Straight,Na,/people/554/000023485/
Jacki Weaver,ACTRESS IN A SUPPORTING ROLE,Silver Linings Playbook,FALSE,2013,1947-05-25,"Sydney, New South Wales, Australia",Female,White,Straight,Na,http://www.nndb.com/people/939/000366838/
Michael Haneke,DIRECTING,Amour,FALSE,2013,1942-03-23,"Munich, Germany",Male,White,Straight,Na,http://www.nndb.com/people/430/000269620/
Benh Zeitlin,DIRECTING,Beasts of the Southern Wild,FALSE,2013,1982-10-14,"Manhattan, NY",Male,White,Na,Na,https://www.imdb.com/fr/name/nm1022455/?ref_=nv_sr_srsg_0_tt_0_nm_8_in_0_q_Benh%2520Zeitlin
Ang Lee,DIRECTING,Life of Pi,TRUE,2013,1954-10-23,"Pingtung, Taiwan",Male,Asian,Straight,Na,/people/394/000025319/
Steven Spielberg,DIRECTING,Lincoln,FALSE,2013,1946-12-18,"Cincinnati, OH",Male,White,Straight,Jewish,/people/734/000022668/
David O. Russell,DIRECTING,Silver Linings Playbook,FALSE,2013,1958-08-20,New York City,Male,White,Straight,Na,http://www.nndb.com/people/382/000129992/
Christian Bale,ACTOR,American Hustle,FALSE,2014,1974-01-30,"Haverfordwest, Pembrokeshire, Wales",Male,White,Straight,Na,/people/877/000031784/
Bruce Dern,ACTOR,Nebraska,FALSE,2014,1936-06-04,"Chicago, IL",Male,White,Straight,Na,http://www.nndb.com/people/658/000023589/
Leonardo DiCaprio,ACTOR,The Wolf of Wall Street,FALSE,2014,1974-11-11,"Hollywood, CA",Male,White,Straight,Na,/people/581/000023512/
Chiwetel Ejiofor,ACTOR,12 Years a Slave,FALSE,2014,1974-07-10,"London, England",Male,Black,Na,Na,http://www.nndb.com/people/133/000131737/
Matthew McConaughey,ACTOR,Dallas Buyers Club,TRUE,2014,1969-11-04,"Uvalde, TX",Male,White,Straight,Na,/people/583/000023514/
Barkhad Abdi,ACTOR IN A SUPPORTING ROLE,Captain Phillips,FALSE,2014,1985-04-10,"Mogadiscio, Somalia",Male,Black,Na,Na,https://www.imdb.com/fr/name/nm5831542/?ref_=nv_sr_srsg_0_tt_2_nm_6_in_0_q_Barkhad%2520Abdi
Bradley Cooper,ACTOR IN A SUPPORTING ROLE,American Hustle,FALSE,2014,1975-01-05,"Philadelphia, PA",Male,White,Straight,Na,http://www.nndb.com/people/126/000108799/
Michael Fassbender,ACTOR IN A SUPPORTING ROLE,12 Years a Slave,FALSE,2014,1977-04-02,"Heidelberg, Germany",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/397/000280554/
Jonah Hill,ACTOR IN A SUPPORTING ROLE,The Wolf of Wall Street,FALSE,2014,1983-12-20,"Los Angeles, CA",Male,White,Na,Jewish,http://www.nndb.com/people/728/000160248/
Jared Leto,ACTOR IN A SUPPORTING ROLE,Dallas Buyers Club,TRUE,2014,1971-12-26,"Bossier City, LA",Male,White,Straight,Na,/people/438/000026360/
Amy Adams,ACTRESS,American Hustle,FALSE,2014,1974-08-20,"Vicenza, Italy",Female,White,Straight,Mormon,http://www.nndb.com/people/835/000129448/
Cate Blanchett,ACTRESS,Blue Jasmine,TRUE,2014,1969-05-14,"Melbourne, Victoria, Australia",Female,White,Matter of Dispute,Na,/people/222/000026144/
Sandra Bullock,ACTRESS,Gravity,FALSE,2014,1964-07-26,"Arlington, VA",Female,White,Straight,Na,/people/601/000023532/
Judi Dench,ACTRESS,Philomena,FALSE,2014,1934-12-09,"York, North Yorkshire, England",Female,White,Straight,Quaker,/people/824/000023755/
Meryl Streep,ACTRESS,August: Osage County,FALSE,2014,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
Sally Hawkins,ACTRESS IN A SUPPORTING ROLE,Blue Jasmine,FALSE,2014,1976-04-27,"London, England",Female,White,Na,Na,http://www.nndb.com/people/640/000347596/
Jennifer Lawrence,ACTRESS IN A SUPPORTING ROLE,American Hustle,FALSE,2014,1990-08-15,"Louisville, KY",Female,White,Straight,Na,/people/597/000272778/
Lupita Nyong'o,ACTRESS IN A SUPPORTING ROLE,12 Years a Slave,TRUE,2014,1983-03-01,"Mexico City, Mexico",Female,Black,Na,Na,/people/570/000380427/
Julia Roberts,ACTRESS IN A SUPPORTING ROLE,August: Osage County,FALSE,2014,1967-10-28,"Smyrna, GA",Female,White,Straight,Hindu,/people/592/000022526/
June Squibb,ACTRESS IN A SUPPORTING ROLE,Nebraska,FALSE,2014,1929-11-06,"Vandalia, IL",Female,White,Straight,Jewish,http://www.nndb.com/people/849/000400646/
David O. Russell,DIRECTING,American Hustle,FALSE,2014,1958-08-20,New York City,Male,White,Straight,Na,http://www.nndb.com/people/382/000129992/
Alfonso Cuarón,DIRECTING,Gravity,TRUE,2014,1961-11-28,"Mexico City, Mexico",Male,Hispanic,Straight,Na,/people/179/000160696/
Alexander Payne,DIRECTING,Nebraska,FALSE,2014,1961-02-10,"Omaha, NE",Male,White,Straight,Na,http://www.nndb.com/people/305/000031212/
Steve McQueen,DIRECTING,12 Years a Slave,FALSE,2014,1930-03-24,"Beech Grove, IN",Male,White,Straight,Born-Again Christian,http://www.nndb.com/people/606/000023537/
Martin Scorsese,DIRECTING,The Wolf of Wall Street,FALSE,2014,1942-11-17,"Flushing, NY",Male,White,Straight,Roman Catholic,/people/678/000022612/
Steve Carell,ACTOR,Foxcatcher,FALSE,2015,1962-08-16,"Concord, MA",Male,White,Straight,Roman Catholic,https://www.nndb.com/people/512/000026434/
Bradley Cooper,ACTOR,American Sniper,FALSE,2015,1975-01-05,"Philadelphia, PA",Male,White,Straight,Na,http://www.nndb.com/people/126/000108799/
Benedict Cumberbatch,ACTOR,The Imitation Game,FALSE,2015,1976-07-19,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/634/000274809/
Michael Keaton,ACTOR,Birdman or (The Unexpected Virtue of Ignorance),FALSE,2015,1951-09-09,"Coraopolis, PA",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/548/000023479/
Eddie Redmayne,ACTOR,The Theory of Everything,TRUE,2015,1982-01-06,"London, England",Male,White,Straight,Na,/people/467/000269657/
Robert Duvall,ACTOR IN A SUPPORTING ROLE,The Judge,FALSE,2015,1931-01-05,"San Diego, CA",Male,White,Straight,Na,/people/008/000022939/
Ethan Hawke,ACTOR IN A SUPPORTING ROLE,Boyhood,FALSE,2015,1970-11-06,"Austin, TX",Male,White,Straight,Na,http://www.nndb.com/people/884/000025809/
Edward Norton,ACTOR IN A SUPPORTING ROLE,Birdman or (The Unexpected Virtue of Ignorance),FALSE,2015,1969-08-18,"Boston, MA",Male,White,Straight,Anglican/Episcopalian,http://www.nndb.com/people/224/000026146/
Mark Ruffalo,ACTOR IN A SUPPORTING ROLE,Foxcatcher,FALSE,2015,1967-11-22,"Kenosha, WI",Male,White,Straight,Na,http://www.nndb.com/people/972/000044840/
J. K. Simmons,ACTOR IN A SUPPORTING ROLE,Whiplash,TRUE,2015,1955-01-09,"Detroit, MI",Male,White,Straight,Na,/people/185/000026107/
Marion Cotillard,ACTRESS,"Two Days, One Night",FALSE,2015,1975-09-30,"Paris, France",Female,White,Straight,Na,/people/723/000136315/
Felicity Jones,ACTRESS,The Theory of Everything,FALSE,2015,1983-10-17,"Birmingham, England",Female,White,Na,Na,http://www.nndb.com/people/299/000347255/
Julianne Moore,ACTRESS,Still Alice,TRUE,2015,1960-12-03,"Fort Bragg, NC",Female,White,Straight,Na,/people/670/000023601/
Rosamund Pike,ACTRESS,Gone Girl,FALSE,2015,1979-01-27,"London, England",Female,White,Straight,Na,http://www.nndb.com/people/518/000109191/
Reese Witherspoon,ACTRESS,Wild,FALSE,2015,1976-03-22,"New Orleans, LA",Female,White,Straight,Na,/people/813/000022747/
Patricia Arquette,ACTRESS IN A SUPPORTING ROLE,Boyhood,TRUE,2015,1968-04-08,"Chicago, IL",Female,White,Straight,Jewish,/people/207/000026129/
Laura Dern,ACTRESS IN A SUPPORTING ROLE,Wild,FALSE,2015,1967-02-10,"Los Angeles, CA",Female,White,Straight,Na,http://www.nndb.com/people/564/000023495/
Keira Knightley,ACTRESS IN A SUPPORTING ROLE,The Imitation Game,FALSE,2015,1985-03-26,"London, England",Female,White,Straight,Na,http://www.nndb.com/people/548/000026470/
Emma Stone,ACTRESS IN A SUPPORTING ROLE,Birdman or (The Unexpected Virtue of Ignorance),FALSE,2015,1988-11-06,"Scottsdale, AZ",Female,White,Na,Na,http://www.nndb.com/people/665/000268858/
Meryl Streep,ACTRESS IN A SUPPORTING ROLE,Into the Woods,FALSE,2015,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
Alejandro González Iñárritu,DIRECTING,Birdman or (The Unexpected Virtue of Ignorance),TRUE,2015,1963-08-15,"Mexico City, Mexico",Male,Hispanic,Straight,Na,/people/940/000366839/
Richard Linklater,DIRECTING,Boyhood,FALSE,2015,1960-07-30,"Houston, TX",Male,White,Straight,Na,http://www.nndb.com/people/360/000033261/
Bennett Miller,DIRECTING,Foxcatcher,FALSE,2015,1966-12-30,New York City,Male,White,Na,Na,https://www.imdb.com/fr/name/nm0587955/?ref_=nv_sr_srsg_0_tt_0_nm_8_in_0_q_Bennett%2520Miller
Wes Anderson,DIRECTING,The Grand Budapest Hotel,FALSE,2015,1969-05-01,"Houston, TX",Male,White,Straight,Na,http://www.nndb.com/people/461/000044329/
Morten Tyldum,DIRECTING,The Imitation Game,FALSE,2015,1967-05-19,"Bergen, Norway",Male,White,Straight,Na,https://www.imdb.com/fr/name/nm0878763/?ref_=fn_all_nme_1
Bryan Cranston,ACTOR,Trumbo,FALSE,2016,1956-03-07,"San Fernando Valley, CA",Male,White,Straight,Na,http://www.nndb.com/people/300/000130907/
Matt Damon,ACTOR,The Martian,FALSE,2016,1970-10-08,"Cambridge, MA",Male,White,Straight,Na,http://www.nndb.com/people/943/000022877/
Leonardo DiCaprio,ACTOR,The Revenant,TRUE,2016,1974-11-11,"Hollywood, CA",Male,White,Straight,Na,/people/581/000023512/
Michael Fassbender,ACTOR,Steve Jobs,FALSE,2016,1977-04-02,"Heidelberg, Germany",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/397/000280554/
Eddie Redmayne,ACTOR,The Danish Girl,FALSE,2016,1982-01-06,"London, England",Male,White,Straight,Na,/people/467/000269657/
Christian Bale,ACTOR IN A SUPPORTING ROLE,The Big Short,FALSE,2016,1974-01-30,"Haverfordwest, Pembrokeshire, Wales",Male,White,Straight,Na,/people/877/000031784/
Tom Hardy,ACTOR IN A SUPPORTING ROLE,The Revenant,FALSE,2016,1977-09-15,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/704/000132308/
Mark Ruffalo,ACTOR IN A SUPPORTING ROLE,Spotlight,FALSE,2016,1967-11-22,"Kenosha, WI",Male,White,Straight,Na,http://www.nndb.com/people/972/000044840/
Mark Rylance,ACTOR IN A SUPPORTING ROLE,Bridge of Spies,TRUE,2016,1960-01-18,"Ashford, Kent, England",Male,White,Straight,Na,/people/171/000400965/
Sylvester Stallone,ACTOR IN A SUPPORTING ROLE,Creed,FALSE,2016,1946-07-06,New York City,Male,White,Straight,Roman Catholic,http://www.nndb.com/people/761/000023692/
Cate Blanchett,ACTRESS,Carol,FALSE,2016,1969-05-14,"Melbourne, Victoria, Australia",Female,White,Matter of Dispute,Na,/people/222/000026144/
Brie Larson,ACTRESS,Room,TRUE,2016,1989-10-01,"Sacramento, CA",Female,White,Na,Na,/people/625/000162139/
Jennifer Lawrence,ACTRESS,Joy,FALSE,2016,1990-08-15,"Louisville, KY",Female,White,Straight,Na,/people/597/000272778/
Charlotte Rampling,ACTRESS,45 Years,FALSE,2016,1945-02-05,"Sturmer, England",Female,White,Straight,Na,http://www.nndb.com/people/991/000086733/
Saoirse Ronan,ACTRESS,Brooklyn,FALSE,2016,1994-04-12,New York City,Female,White,Na,Roman Catholic,http://www.nndb.com/people/184/000272365/
Jennifer Jason Leigh,ACTRESS IN A SUPPORTING ROLE,The Hateful Eight,FALSE,2016,1962-02-05,"Hollywood, CA",Female,White,Straight,Na,http://www.nndb.com/people/868/000025793/
Rooney Mara,ACTRESS IN A SUPPORTING ROLE,Carol,FALSE,2016,1985-04-17,"Bedford, NY",Female,White,Na,Na,http://www.nndb.com/people/787/000281941/
Rachel McAdams,ACTRESS IN A SUPPORTING ROLE,Spotlight,FALSE,2016,1978-11-17,"London, Ontario, Canada",Female,White,Straight,Na,http://www.nndb.com/people/336/000089069/
Alicia Vikander,ACTRESS IN A SUPPORTING ROLE,The Danish Girl,TRUE,2016,1988-10-03,"Gothenburg, Sweden",Female,White,Straight,Na,/people/549/000400346/
Kate Winslet,ACTRESS IN A SUPPORTING ROLE,Steve Jobs,FALSE,2016,1975-10-05,"Reading, England",Female,White,Straight,Na,/people/582/000023513/
Adam McKay,DIRECTING,The Big Short,FALSE,2016,1968-04-17,"Denver, CO",Male,White,Straight,Na,https://www.imdb.com/fr/name/nm0570912/?ref_=fn_all_nme_1
George Miller,DIRECTING,Mad Max: Fury Road,FALSE,2016,1945-03-03,"Chinchilla, Queensland, Australia",Male,White,Na,Greek Orthodox,http://www.nndb.com/people/271/000133869/
Alejandro González Iñárritu,DIRECTING,The Revenant,TRUE,2016,1963-08-15,"Mexico City, Mexico",Male,Hispanic,Straight,Na,/people/940/000366839/
Lenny Abrahamson,DIRECTING,Room,FALSE,2016,1966-11-30,"Dublin, Ireland",Male,White,Straight,Na,https://www.imdb.com/fr/name/nm1049433/?ref_=nv_sr_srsg_0_tt_0_nm_8_in_0_q_Lenny%2520Abrahamson
Tom McCarthy,DIRECTING,Spotlight,FALSE,2016,1966-01-30,"Summit, NJ",Male,White,Na,Roman Catholic,http://www.nndb.com/people/135/000171619/
Casey Affleck,ACTOR,Manchester by the Sea,TRUE,2017,1975-08-12,"Falmouth, MA",Male,White,Straight,Na,http://www.nndb.com/people/339/000026261/
Andrew Garfield,ACTOR,Hacksaw Ridge,FALSE,2017,1983-08-20,"Los Angeles, CA",Male,White,Straight,Jewish,http://www.nndb.com/people/597/000269787/
Ryan Gosling,ACTOR,La La Land,FALSE,2017,1980-11-12,"London, Ontario, Canada",Male,White,Straight,Mormon,http://www.nndb.com/people/974/000050824/
Viggo Mortensen,ACTOR,Captain Fantastic,FALSE,2017,1958-10-20,"Manhattan, NY",Male,White,Straight,Na,http://www.nndb.com/people/671/000030581/
Denzel Washington,ACTOR,Fences,FALSE,2017,1954-12-28,"Mount Vernon, NY",Male,Black,Straight,Protestant,/people/665/000023596/
Mahershala Ali,ACTOR IN A SUPPORTING ROLE,Moonlight,TRUE,2017,1974-02-16,"Oakland, CA",Male,Black,Na,Muslim,http://www.nndb.com/people/589/000395401/
Jeff Bridges,ACTOR IN A SUPPORTING ROLE,Hell or High Water,FALSE,2017,1949-12-04,"Los Angeles, CA",Male,White,Straight,Lutheran,/people/779/000022713/
Lucas Hedges,ACTOR IN A SUPPORTING ROLE,Manchester by the Sea,FALSE,2017,1996-12-12,"Brooklyn, NY",Male,White,Na,Na,http://www.nndb.com/people/093/000402881/
Dev Patel,ACTOR IN A SUPPORTING ROLE,Lion,FALSE,2017,1990-04-23,"London, England",Male,Asian/Indian,Straight,Hindu,http://www.nndb.com/people/924/000207303/
Michael Shannon,ACTOR IN A SUPPORTING ROLE,Nocturnal Animals,FALSE,2017,1974-08-07,"Lexington, KY",Male,White,Straight,Na,http://www.nndb.com/people/306/000344271/
Isabelle Huppert,ACTRESS,Elle,FALSE,2017,1953-03-16,"Paris, France",Female,White,Straight,Na,http://www.nndb.com/people/770/000092494/
Ruth Negga,ACTRESS,Loving,FALSE,2017,1982-01-07,"Addis Ababa, Ethiopia",Female,Middle Eastern,Straight,Na,http://www.nndb.com/people/092/000402880/
Natalie Portman,ACTRESS,Jackie,FALSE,2017,1981-06-09,"Jerusalem, Israel",Female,White,Straight,Jewish,/people/040/000022971/
Emma Stone,ACTRESS,La La Land,TRUE,2017,1988-11-06,"Scottsdale, AZ",Female,White,Na,Na,http://www.nndb.com/people/665/000268858/
Meryl Streep,ACTRESS,Florence Foster Jenkins,FALSE,2017,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
Viola Davis,ACTRESS IN A SUPPORTING ROLE,Fences,TRUE,2017,1965-08-11,"Saint Matthews, SC",Female,Black,Straight,Na,http://www.nndb.com/people/138/000131742/
Naomie Harris,ACTRESS IN A SUPPORTING ROLE,Moonlight,FALSE,2017,1976-09-06,"London, England",Female,Black,Straight,Buddhist,http://www.nndb.com/people/854/000160374/
Nicole Kidman,ACTRESS IN A SUPPORTING ROLE,Lion,FALSE,2017,1967-06-20,"Honolulu, HI",Female,White,Straight,Roman Catholic,/people/917/000022851/
Octavia Spencer,ACTRESS IN A SUPPORTING ROLE,Hidden Figures,FALSE,2017,1972-05-25,"Montgomery, AL",Female,Black,Na,Na,/people/304/000281458/
Michelle Williams,ACTRESS IN A SUPPORTING ROLE,Manchester by the Sea,FALSE,2017,1980-09-09,"Kalispell, MT",Female,White,Straight,Na,http://www.nndb.com/people/362/000109035/
Denis Villeneuve,DIRECTING,Arrival,FALSE,2017,1967-10-03,"Trois-Rivières, Québec, Canada",Male,White,Straight,Na,http://www.nndb.com/people/095/000402883/
Mel Gibson,DIRECTING,Hacksaw Ridge,FALSE,2017,1956-01-03,"Peekskill, NY",Male,White,Straight,Roman Catholic,/people/583/000022517/
Damien Chazelle,DIRECTING,La La Land,TRUE,2017,1985-01-19,"Providence, RI",Male,White,Na,Na,http://www.nndb.com/people/096/000402884/
Kenneth Lonergan,DIRECTING,Manchester by the Sea,FALSE,2017,1962-10-16,"Bronx, New York, NY",Male,White,Na,Na,https://www.imdb.com/fr/name/nm0518836/?ref_=nv_sr_srsg_0_tt_0_nm_6_in_0_q_Kenneth%2520Lonergan
Barry Jenkins,DIRECTING,Moonlight,FALSE,2017,1979-11-19,"Miami, FL",Male,Black,Na,Na,http://www.nndb.com/people/040/000402828/
Timothée Chalamet,ACTOR,Call Me by Your Name,FALSE,2018,1995-12-27,New York City,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm3154303/?ref_=nv_sr_srsg_1_tt_6_nm_1_in_0_q_Timoth%25C3%25A9e%2520Chalamet
Daniel Day-Lewis,ACTOR,Phantom Thread,FALSE,2018,1957-04-29,"London, England",Male,White,Straight,Na,/people/788/000022722/
Daniel Kaluuya,ACTOR,Get Out,FALSE,2018,1989-02-24,"London, ENgland",Male,Black,Na,Na,https://www.imdb.com/fr/name/nm2257207/?ref_=nv_sr_srsg_0_tt_0_nm_6_in_0_q_Daniel%2520Kaluuya
Gary Oldman,ACTOR,Darkest Hour,TRUE,2018,1958-03-21,"New Cross, South London, England",Male,White,Straight,Na,http://www.nndb.com/people/550/000022484/
Denzel Washington,ACTOR,"Roman J. Israel, Esq.",FALSE,2018,1954-12-28,"Mount Vernon, NY",Male,Black,Straight,Protestant,/people/665/000023596/
Willem Dafoe,ACTOR IN A SUPPORTING ROLE,The Florida Project,FALSE,2018,1955-07-22,"Appleton, WI",Male,White,Straight,Na,http://www.nndb.com/people/789/000022723/
Woody Harrelson,ACTOR IN A SUPPORTING ROLE,"Three Billboards outside Ebbing, Missouri",FALSE,2018,1961-07-23,"Midland, TX",Male,White,Straight,Na,http://www.nndb.com/people/666/000023597/
Richard Jenkins,ACTOR IN A SUPPORTING ROLE,The Shape of Water,FALSE,2018,1953-12-02,"DeKalb, IL",Male,White,Na,Na,http://www.nndb.com/people/044/000130651/
Christopher Plummer,ACTOR IN A SUPPORTING ROLE,All the Money in the World,FALSE,2018,1929-12-13,"Toronto, Ontario, Canada",Male,White,Straight,Na,/people/316/000023247/
Sam Rockwell,ACTOR IN A SUPPORTING ROLE,"Three Billboards outside Ebbing, Missouri",TRUE,2018,1968-11-05,"Daly City, CA",Male,White,Na,Na,http://www.nndb.com/people/926/000108602/
Sally Hawkins,ACTRESS,The Shape of Water,FALSE,2018,1976-04-27,"London, England",Female,White,Na,Na,http://www.nndb.com/people/640/000347596/
Frances McDormand,ACTRESS,"Three Billboards outside Ebbing, Missouri",TRUE,2018,1957-06-23,"Chicago, IL",Female,White,Straight,Disciples of Christ,/people/517/000025442/
Margot Robbie,ACTRESS,"I, Tonya",FALSE,2018,1990-07-02,"Dalby, Queensland, Australia",Female,White,Straight,Na,http://www.nndb.com/people/778/000400575/
Saoirse Ronan,ACTRESS,Lady Bird,FALSE,2018,1994-04-12,New York City,Female,White,Na,Roman Catholic,http://www.nndb.com/people/184/000272365/
Meryl Streep,ACTRESS,The Post,FALSE,2018,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
